03 06 98,09 56 36.000656312,32.71650756,-117.1626168,124,140.6,299.69,4.7294,260.29,-0.28,0
03 06 98,09 56 37.000669589,32.71654673,-117.1626554,122,141.6,298.66,4.7279,260.26,-0.28,0
03 06 98,09 56 38.000682871,32.71658701,-117.1626987,124,140.3,299.93,4.7262,260.23,-0.28,0
03 06 98,09 56 39.000696152,32.71662229,-117.162744,118,138.5,301.7,4.7243,260.2,-0.28,0
03 06 98,09 56 40.000709435,32.71665923,-117.1627854,113,139.1,301.07,4.7226,260.17,-0.28,0
03 06 98,09 56 41.000722710,32.71669729,-117.1628343,115,136.7,303.43,4.7206,260.13,-0.28,0
03 06 98,09 56 42.000735990,32.71671506,-117.1628843,114,128.9,311.21,4.7183,260.11,-0.28,0
03 06 98,09 56 43.000749273,32.71673673,-117.1629287,115,129.6,310.49,4.7163,260.09,-0.28,0
03 06 98,09 56 44.000762555,32.71676284,-117.1629721,113,128.8,311.27,4.7144,260.07,-0.28,0
03 06 98,09 56 45.000775836,32.71679284,-117.1630173,111,129.7,310.34,4.7124,260.04,-0.28,0
03 06 98,09 56 46.000789117,32.71682256,-117.1630626,111,129.8,310.22,4.7105,260.02,-0.28,0
03 06 98,09 56 47.000802398,32.71685256,-117.1631121,110,128.9,311.09,4.7084,259.99,-0.28,0
03 06 98,09 56 48.000815675,32.71688173,-117.1631651,110,127.5,312.47,4.706,259.97,-0.28,0
03 06 98,09 56 49.000828954,32.71691256,-117.1632232,111,126.5,313.44,4.7035,259.94,-0.28,0
03 06 98,09 56 50.000842233,32.71694673,-117.1632809,110,126.9,313.01,4.7009,259.91,-0.28,0
03 06 98,09 56 51.000855506,32.71698006,-117.1633382,108,126.8,313.08,4.6984,259.88,-0.28,0
03 06 98,09 56 52.000868781,32.7170159,-117.1633918,107,128.4,311.44,4.6962,259.84,-0.28,0
03 06 98,09 56 53.000882064,32.71705312,-117.1634462,107,129,310.81,4.6939,259.81,-0.28,0
03 06 98,09 56 54.000895337,32.71708534,-117.1634976,107,128.7,311.08,4.6916,259.78,-0.28,0
03 06 98,09 56 55.000908613,32.7171134,-117.1635479,107,128,311.76,4.6894,259.76,-0.28,0
03 06 98,09 56 56.000921889,32.71713868,-117.1635962,106,126.8,312.93,4.6873,259.73,-0.28,0
03 06 98,09 56 57.000935162,32.71716368,-117.1636457,103,126.1,313.61,4.6851,259.71,-0.28,0
03 06 98,09 56 58.000948436,32.7171884,-117.163694,101,125.6,314.09,4.683,259.69,-0.28,0
03 06 98,09 56 59.000961710,32.71721368,-117.1637426,101,125.1,314.56,4.6808,259.66,-0.28,0
03 06 98,09 57 00.000974987,32.71723812,-117.163794,101,124.4,315.24,4.6785,259.64,-0.28,0
03 06 98,09 57 01.000988259,32.71725979,-117.1638501,100,121.4,318.22,4.676,259.62,-0.28,0
03 06 98,09 57 02.000001540,32.71727923,-117.1639034,104,120.3,319.3,4.6736,259.6,-0.28,0
03 06 98,09 57 03.000014802,32.71731451,-117.1639609,105,124.4,315.17,4.6711,259.57,-0.28,0
03 06 98,09 57 04.000028081,32.71735562,-117.1640179,103,127.3,312.23,4.6687,259.53,-0.28,0
03 06 98,09 57 05.000041354,32.71739868,-117.1640707,102,130.7,308.79,4.6666,259.49,-0.28,0
03 06 98,09 57 06.000054633,32.71744451,-117.1641171,99,134.6,304.85,4.6648,259.45,-0.28,0
03 06 98,09 57 07.000067902,32.71748729,-117.1641623,96,136.1,303.32,4.663,259.42,-0.28,0
03 06 98,09 57 08.000081176,32.7175284,-117.1642132,101,135.5,303.88,4.6609,259.38,-0.28,0
03 06 98,09 57 09.000094450,32.71756423,-117.1642582,103,135.7,303.65,4.6591,259.35,-0.28,0
03 06 98,09 57 10.000107730,32.71759868,-117.1643009,101,135.7,303.62,4.6573,259.32,-0.28,0
03 06 98,09 57 11.000121005,32.71763479,-117.1643482,101,135.4,303.89,4.6554,259.29,-0.28,0
03 06 98,09 57 12.000134277,32.71767062,-117.1643962,101,134.9,304.36,4.6534,259.26,-0.28,0
03 06 98,09 57 13.000147558,32.71770451,-117.1644459,102,133.5,305.73,4.6513,259.23,-0.28,0
03 06 98,09 57 14.000160827,32.71774118,-117.1644976,100,133.4,305.8,4.6492,259.2,-0.28,0
03 06 98,09 57 15.000174095,32.71778118,-117.1645487,100,134.6,304.56,4.6471,259.16,-0.28,0
03 06 98,09 57 16.000187368,32.71781923,-117.1646007,99,133.7,305.43,4.6449,259.13,-0.28,0
03 06 98,09 57 17.000200643,32.71785284,-117.164654,99,131.9,307.2,4.6427,259.1,-0.28,0
03 06 98,09 57 18.000213916,32.71788479,-117.1647059,97,131.2,307.87,4.6405,259.07,-0.28,0
03 06 98,09 57 19.000227187,32.71791618,-117.1647576,95,130.2,308.84,4.6383,259.04,-0.28,0
03 06 98,09 57 20.000240459,32.71794118,-117.1648071,95,127.9,311.11,4.6361,259.01,-0.29,0
03 06 98,09 57 21.000253740,32.71797201,-117.1648562,93,129.3,309.69,4.634,258.99,-0.29,0
03 06 98,09 57 22.000267015,32.71800451,-117.1649076,92,129.1,309.86,4.6318,258.96,-0.29,0
03 06 98,09 57 23.000280287,32.71803034,-117.1649598,92,126.8,312.13,4.6296,258.93,-0.29,0
03 06 98,09 57 24.000293565,32.71806395,-117.1650151,89,128,310.9,4.6272,258.9,-0.29,0
03 06 98,09 57 25.000306837,32.71810423,-117.1650732,85,129.5,309.36,4.6248,258.86,-0.29,0
03 06 98,09 57 26.000320115,32.71813256,-117.1651276,85,126.9,311.94,4.6224,258.84,-0.29,0
03 06 98,09 57 27.000333395,32.71816673,-117.1651843,85,128.3,310.5,4.62,258.8,-0.29,0
03 06 98,09 57 28.000346671,32.71820534,-117.1652373,84,130.1,308.67,4.6178,258.77,-0.29,0
03 06 98,09 57 29.000359946,32.71824506,-117.1652884,84,131.6,307.13,4.6158,258.73,-0.29,0
03 06 98,09 57 30.000373222,32.71828479,-117.1653373,84,132.9,305.8,4.6138,258.7,-0.29,0
03 06 98,09 57 31.000386500,32.71832006,-117.1653868,83,132.6,306.07,4.6118,258.67,-0.29,0
03 06 98,09 57 32.000399773,32.71835479,-117.1654365,82,132.7,305.94,4.6097,258.64,-0.29,0
03 06 98,09 57 33.000413044,32.71839229,-117.1654843,82,133.8,304.8,4.6078,258.6,-0.29,0
03 06 98,09 57 34.000426319,32.71842368,-117.1655343,80,131.6,306.97,4.6057,258.57,-0.29,0
03 06 98,09 57 35.000439592,32.71844701,-117.1655823,79,128.9,309.65,4.6036,258.55,-0.29,0
03 06 98,09 57 36.000452870,32.71847673,-117.1656298,80,129.7,308.82,4.6016,258.52,-0.29,0
03 06 98,09 57 37.000466145,32.71851229,-117.1656807,80,130.8,307.69,4.5995,258.49,-0.29,0
03 06 98,09 57 38.000479420,32.71854034,-117.1657296,82,128.8,309.66,4.5974,258.46,-0.29,0
03 06 98,09 57 39.000492695,32.71857256,-117.165779,80,130.2,308.23,4.5954,258.43,-0.29,0
03 06 98,09 57 40.000505969,32.71860812,-117.165834,79,129.5,308.9,4.5931,258.4,-0.29,0
03 06 98,09 57 41.000519254,32.71864701,-117.1658951,84,129.5,308.87,4.5905,258.37,-0.29,0
03 06 98,09 57 42.000532530,32.71868729,-117.165949,86,131.4,306.93,4.5884,258.33,-0.29,0
03 06 98,09 57 43.000545811,32.71871729,-117.1660065,79,127.4,310.9,4.5859,258.3,-0.29,0
03 06 98,09 57 44.000559085,32.71874868,-117.1660621,76,128.4,309.87,4.5835,258.27,-0.29,0
03 06 98,09 57 45.000572363,32.7187859,-117.1661157,75,129.4,308.84,4.5813,258.24,-0.29,0
03 06 98,09 57 46.000585643,32.7188159,-117.1661676,74,128,310.21,4.5791,258.21,-0.29,0
03 06 98,09 57 47.000598923,32.7188459,-117.1662196,75,127.6,310.58,4.5769,258.18,-0.29,0
03 06 98,09 57 48.000612197,32.71887201,-117.1662693,73,126.5,311.65,4.5748,258.15,-0.29,0
03 06 98,09 57 49.000625474,32.71889979,-117.1663146,74,127.6,310.53,4.5729,258.13,-0.29,0
03 06 98,09 57 50.000638752,32.71893423,-117.1663609,73,130,308.09,4.571,258.09,-0.29,0
03 06 98,09 57 51.000652027,32.71896256,-117.1664079,71,128.2,309.87,4.5691,258.07,-0.29,0
03 06 98,09 57 52.000665305,32.71898784,-117.1664571,70,126.8,311.24,4.567,258.04,-0.29,0
03 06 98,09 57 53.000678580,32.71900673,-117.166509,71,122.3,315.72,4.5646,258.02,-0.29,0
03 06 98,09 57 54.000691860,32.7190384,-117.1665659,70,124.9,313.09,4.5622,257.99,-0.29,0
03 06 98,09 57 55.000705143,32.71907701,-117.1666243,70,126.5,311.45,4.5598,257.95,-0.29,0
03 06 98,09 57 56.000718425,32.71909673,-117.1666821,69,120.5,317.43,4.5572,257.93,-0.29,0
03 06 98,09 57 57.000731706,32.71913229,-117.1667434,67,124.8,313.1,4.5546,257.9,-0.29,0
03 06 98,09 57 58.000744987,32.71917423,-117.1668057,66,126.1,311.76,4.5521,257.86,-0.29,0
03 06 98,09 57 59.000758269,32.7192109,-117.1668693,65,125.5,312.32,4.5494,257.82,-0.29,0
03 06 98,09 58 00.000771547,32.7192409,-117.1669262,65,124.6,313.19,4.547,257.79,-0.29,0
03 06 98,09 58 01.000784827,32.71927895,-117.1669812,62,127.7,310.06,4.5447,257.76,-0.29,0
03 06 98,09 58 02.000798114,32.71931284,-117.1670321,59,127.3,310.43,4.5427,257.73,-0.29,0
03 06 98,09 58 03.000811399,32.71933923,-117.1670793,58,126.6,311.1,4.5407,257.7,-0.29,0
03 06 98,09 58 04.000824679,32.71936951,-117.1671271,56,127.6,310.07,4.5387,257.67,-0.29,0
03 06 98,09 58 05.000837965,32.71939534,-117.1671723,55,126.3,311.35,4.5368,257.65,-0.29,0
03 06 98,09 58 06.000851249,32.71941951,-117.1672193,54,125.2,312.42,4.5348,257.62,-0.29,0
03 06 98,09 58 07.000864531,32.71944562,-117.1672704,52,124.3,313.3,4.5326,257.6,-0.29,0
03 06 98,09 58 08.000877811,32.71947118,-117.1673254,52,122.7,314.87,4.5302,257.57,-0.29,0
03 06 98,09 58 09.000891083,32.71950118,-117.1673848,53,122.7,314.84,4.5277,257.54,-0.29,0
03 06 98,09 58 10.000904367,32.71953312,-117.1674465,54,122.7,314.81,4.5251,257.51,-0.29,0
03 06 98,09 58 11.000917647,32.71956312,-117.1675007,53,123.4,314.08,4.5228,257.48,-0.29,0
03 06 98,09 58 12.000930929,32.71960312,-117.1675568,52,126.6,310.84,4.5205,257.44,-0.29,0
03 06 98,09 58 13.000944210,32.71963534,-117.1676168,51,123.9,313.51,4.518,257.41,-0.29,0
03 06 98,09 58 14.000957493,32.7196609,-117.1676743,48,122.7,314.68,4.5155,257.38,-0.29,0
03 06 98,09 58 15.000970780,32.71969506,-117.1677268,46,125.6,311.75,4.5134,257.35,-0.29,0
03 06 98,09 58 16.000984059,32.71972923,-117.1677784,45,125.9,311.41,4.5113,257.31,-0.29,0
03 06 98,09 58 17.000997340,32.71976034,-117.1678323,47,130.6,306.68,4.509,257.28,-0.29,0
03 06 98,09 58 18.000010620,32.71980034,-117.167879,43,129.6,307.65,4.5073,257.25,-0.29,0
03 06 98,09 58 19.000023887,32.71982368,-117.1679243,42,127,310.22,4.5053,257.22,-0.29,0
03 06 98,09 58 20.000037171,32.71984368,-117.1679687,43,124.7,312.5,4.5034,257.2,-0.29,0
03 06 98,09 58 21.000050448,32.71987284,-117.1680165,42,126.3,310.87,4.5014,257.17,-0.29,0
03 06 98,09 58 22.000063724,32.71990812,-117.1680679,41,127.4,309.74,4.4994,257.14,-0.29,0
03 06 98,09 58 23.000077003,32.71994673,-117.1681218,38,128.4,308.7,4.4972,257.1,-0.29,0
03 06 98,09 58 24.000090282,32.71999118,-117.1681771,37,130.8,306.26,4.4951,257.06,-0.29,0
03 06 98,09 58 25.000103555,32.72002701,-117.168234,36,128.3,308.73,4.4928,257.03,-0.29,0
03 06 98,09 58 26.000116831,32.72006479,-117.1682912,33,129.1,307.89,4.4905,256.99,-0.29,0
03 06 98,09 58 27.000130111,32.72010451,-117.1683476,32,129,307.95,4.4883,256.95,-0.29,0
03 06 98,09 58 28.000143390,32.72013951,-117.1684032,32,127.8,309.12,4.486,256.92,-0.29,0
03 06 98,09 58 29.000156674,32.72016951,-117.1684568,32,126.3,310.59,4.4838,256.89,-0.29,0
03 06 98,09 58 30.000169949,32.72019729,-117.1685065,31,125.7,311.16,4.4817,256.86,-0.29,0
03 06 98,09 58 31.000183233,32.7202309,-117.1685593,30,126.6,310.23,4.4796,256.83,-0.29,0
03 06 98,09 58 32.000196507,32.72026756,-117.1686159,28,126.9,309.89,4.4773,256.79,-0.29,0
03 06 98,09 58 33.000209787,32.72029923,-117.1686676,27,126.3,310.46,4.4752,256.76,-0.29,0
03 06 98,09 58 34.000223062,32.72032729,-117.1687159,27,125.6,311.13,4.4732,256.73,-0.29,0
03 06 98,09 58 35.000236338,32.72035895,-117.1687646,27,126.5,310.2,4.4713,256.7,-0.29,0
03 06 98,09 58 36.000249614,32.72039256,-117.1688154,25,126.8,309.87,4.4692,256.67,-0.29,0
03 06 98,09 58 37.000262900,32.72042645,-117.1688665,23,127.1,309.54,4.4672,256.64,-0.29,0
03 06 98,09 58 38.000276173,32.7204559,-117.1689204,22,125,311.61,4.4649,256.61,-0.29,0
03 06 98,09 58 39.000289448,32.72048229,-117.1689734,21,123.3,313.28,4.4627,256.58,-0.29,0
03 06 98,09 58 40.000302726,32.72051451,-117.1690282,21,124.4,312.15,4.4605,256.55,-0.29,0
03 06 98,09 58 41.000316003,32.72055506,-117.1690893,18,125.6,310.91,4.458,256.51,-0.29,0
03 06 98,09 58 42.000329282,32.7205959,-117.1691493,15,126.4,310.07,4.4557,256.47,-0.29,0
03 06 98,09 58 43.000342560,32.72062812,-117.1692043,15,125.2,311.24,4.4534,256.44,-0.29,0
03 06 98,09 58 44.000355837,32.72065729,-117.1692593,15,124,312.4,4.4511,256.4,-0.29,0
03 06 98,09 58 45.000369115,32.72069256,-117.1693157,14,125.1,311.27,4.4489,256.37,-0.29,0
03 06 98,09 58 46.000382389,32.72072423,-117.1693704,13,123.9,312.44,4.4466,256.34,-0.29,0
03 06 98,09 58 47.000395666,32.72075812,-117.1694265,12,124.6,311.7,4.4443,256.3,-0.29,0
03 06 98,09 58 48.000408950,32.72078729,-117.1694776,10,123.5,312.77,4.4423,256.27,-0.29,0
03 06 98,09 58 49.000422227,32.72081395,-117.1695268,9,123,313.25,4.4402,256.25,-0.29,0
03 06 98,09 58 50.000435505,32.7208484,-117.1695798,9,124.3,311.91,4.4381,256.21,-0.29,0
03 06 98,09 58 51.000448781,32.72087923,-117.1696343,9,123.4,312.78,4.4359,256.18,-0.29,0
03 06 98,09 58 52.000462062,32.72090229,-117.1696846,11,120.7,315.46,4.4338,256.16,-0.29,0
03 06 98,09 58 53.000475339,32.72093423,-117.1697371,12,123.1,313.02,4.4316,256.12,-0.29,0
03 06 98,09 58 54.000488617,32.72097145,-117.1697909,11,124.7,311.39,4.4295,256.09,-0.29,0
03 06 98,09 58 55.000501903,32.7210059,-117.1698446,10,124.4,311.65,4.4274,256.05,-0.29,0
03 06 98,09 58 56.000515187,32.72104062,-117.169899,11,125.1,310.92,4.4252,256.02,-0.3,0
03 06 98,09 58 57.000528466,32.72107562,-117.1699504,10,125.8,310.18,4.4232,255.98,-0.3,0
03 06 98,09 58 58.000541748,32.72110812,-117.1700007,7,125.5,310.45,4.4212,255.95,-0.3,0
03 06 98,09 58 59.000555029,32.72113784,-117.1700482,9,125.4,310.52,4.4194,255.92,-0.3,0
03 06 98,09 59 00.000568305,32.72116534,-117.1700948,11,123.9,311.99,4.4175,255.89,-0.3,0
03 06 98,09 59 01.000581591,32.72119229,-117.1701432,15,123.2,312.66,4.4155,255.86,-0.3,0
03 06 98,09 59 02.000594872,32.72122201,-117.1701929,16,123.1,312.73,4.4135,255.83,-0.3,0
03 06 98,09 59 03.000608152,32.72125506,-117.1702434,14,123.9,311.9,4.4115,255.8,-0.3,0
03 06 98,09 59 04.000621433,32.72128784,-117.1702921,13,124.5,311.27,4.4096,255.77,-0.3,0
03 06 98,09 59 05.000634711,32.72131979,-117.1703393,14,125.2,310.54,4.4078,255.74,-0.3,0
03 06 98,09 59 06.000647996,32.72135868,-117.1703871,13,128.3,307.4,4.406,255.7,-0.3,0
03 06 98,09 59 07.000661280,32.72140062,-117.1704382,11,129.4,306.26,4.4041,255.66,-0.3,0
03 06 98,09 59 08.000674562,32.72143284,-117.1704907,12,126.4,309.23,4.4021,255.63,-0.3,0
03 06 98,09 59 09.000687844,32.72146312,-117.1705448,12,125.3,310.29,4.3999,255.59,-0.3,0
03 06 98,09 59 10.000701135,32.72149506,-117.1705957,13,125.1,310.46,4.3978,255.56,-0.3,0
03 06 98,09 59 11.000714425,32.72152673,-117.1706465,13,124.9,310.63,4.3958,255.53,-0.3,0
03 06 98,09 59 12.000727708,32.72155979,-117.1707009,14,124.2,311.3,4.3937,255.5,-0.3,0
03 06 98,09 59 13.000740997,32.72158395,-117.1707537,14,121.2,314.27,4.3915,255.47,-0.3,0
03 06 98,09 59 14.000754279,32.72161312,-117.1708068,12,122,313.44,4.3893,255.44,-0.3,0
03 06 98,09 59 15.000767561,32.72164395,-117.1708609,10,121.5,313.91,4.3871,255.41,-0.3,0
03 06 98,09 59 16.000780837,32.72167229,-117.1709171,10,120.5,314.88,4.3848,255.38,-0.3,0
03 06 98,09 59 17.000794117,32.72169006,-117.1709698,10,116.2,319.15,4.3825,255.35,-0.3,0
03 06 98,09 59 18.000807392,32.72172062,-117.1710301,7,118.8,316.52,4.38,255.32,-0.3,0
03 06 98,09 59 19.000820668,32.72175701,-117.1710848,4,121.3,313.98,4.3779,255.28,-0.3,0
03 06 98,09 59 20.000833943,32.72179284,-117.171134,4,123.6,311.65,4.376,255.25,-0.3,0
03 06 98,09 59 21.000847222,32.72182868,-117.1711829,2,125.1,310.11,4.3742,255.21,-0.3,0
03 06 98,09 59 22.000860530,32.72186645,-117.1712354,2,126.1,309.07,4.3722,255.17,-0.3,0
03 06 98,09 59 23.000873799,32.72190284,-117.1712865,1,126.6,308.54,4.3703,255.14,-0.3,0
03 06 98,09 59 24.000887068,32.72193784,-117.1713334,0,127.5,307.6,4.3685,255.1,-0.3,0
03 06 98,09 59 25.000900343,32.72197479,-117.1713834,1,127.8,307.27,4.3667,255.07,-0.3,0
03 06 98,09 59 26.000913625,32.72201034,-117.1714376,0,126.9,308.13,4.3646,255.03,-0.3,0
03 06 98,09 59 27.000926909,32.7220459,-117.1714909,-2,126.9,308.09,4.3625,254.99,-0.3,0
03 06 98,09 59 28.000940187,32.72208423,-117.1715418,-3,128.1,306.86,4.3607,254.96,-0.3,0
03 06 98,09 59 29.000953468,32.72211618,-117.1715921,-3,126.2,308.72,4.3587,254.92,-0.3,0
03 06 98,09 59 30.000966741,32.72214395,-117.1716429,-3,124,310.89,4.3567,254.89,-0.3,0
03 06 98,09 59 31.000980015,32.72217368,-117.1717007,-5,122.5,312.36,4.3543,254.86,-0.3,0
03 06 98,09 59 32.000993286,32.72220173,-117.1717534,-7,121.7,313.13,4.3522,254.83,-0.3,0
03 06 98,09 59 33.000006563,32.72222729,-117.1718023,-8,120.9,313.9,4.3502,254.8,-0.3,0
03 06 98,09 59 34.000019828,32.72225145,-117.1718482,-10,120.3,314.48,4.3483,254.78,-0.3,0
03 06 98,09 59 35.000033109,32.72228034,-117.1718973,-12,121.4,313.35,4.3464,254.75,-0.3,0
03 06 98,09 59 36.000046387,32.72230756,-117.1719487,-12,120.4,314.32,4.3443,254.72,-0.3,0
03 06 98,09 59 37.000059669,32.72232701,-117.1720048,-15,115.6,319.09,4.3419,254.69,-0.3,0
03 06 98,09 59 38.000072947,32.72234951,-117.1720593,-16,115.9,318.76,4.3396,254.66,-0.3,0
03 06 98,09 59 39.000086217,32.72237506,-117.1721171,-12,115.1,319.53,4.3372,254.63,-0.3,0
03 06 98,09 59 40.000099493,32.72240006,-117.1721726,-12,115.5,319.11,4.3349,254.61,-0.3,0
03 06 98,09 59 41.000112770,32.72242756,-117.1722309,-13,115.9,318.67,4.3325,254.57,-0.3,0
03 06 98,09 59 42.000126046,32.72245368,-117.1722929,-12,114.7,319.84,4.3299,254.54,-0.3,0
03 06 98,09 59 43.000139327,32.7224859,-117.1723554,-7,117.1,317.41,4.3274,254.51,-0.3,0
03 06 98,09 59 44.000152606,32.7225259,-117.1724321,-9,117.9,316.56,4.3243,254.46,-0.3,0
03 06 98,09 59 45.000165887,32.72256479,-117.1724998,-10,119.6,314.82,4.3216,254.42,-0.3,0
03 06 98,09 59 46.000179168,32.7226034,-117.1725582,-9,121.8,312.58,4.3194,254.38,-0.3,0
03 06 98,09 59 47.000192445,32.72264312,-117.1726134,-10,123.8,310.54,4.3174,254.34,-0.3,0
03 06 98,09 59 48.000205725,32.7226784,-117.1726626,-12,124.8,309.5,4.3155,254.3,-0.3,0
03 06 98,09 59 49.000218999,32.72270673,-117.1727037,-18,125.1,309.18,4.314,254.28,-0.3,0
03 06 98,09 59 50.000232275,32.7227309,-117.1727484,-20,123,311.25,4.3122,254.25,-0.3,0
03 06 98,09 59 51.000245553,32.72275979,-117.1727959,-19,123.6,310.62,4.3104,254.22,-0.3,0
03 06 98,09 59 52.000258835,32.72278145,-117.1728418,-18,120.2,313.99,4.3085,254.19,-0.3,0
03 06 98,09 59 53.000272109,32.72280201,-117.1728921,-16,118.4,315.77,4.3064,254.17,-0.3,0
03 06 98,09 59 54.000285382,32.72282423,-117.1729421,-15,117.7,316.44,4.3043,254.14,-0.3,0
03 06 98,09 59 55.000298654,32.72284784,-117.1729962,-15,116.2,317.91,4.3021,254.11,-0.3,0
03 06 98,09 59 56.000311930,32.72287395,-117.1730534,-16,116.6,317.48,4.2998,254.08,-0.3,0
03 06 98,09 59 57.000325208,32.7229034,-117.1731123,-17,117.4,316.65,4.2974,254.05,-0.3,0
03 06 98,09 59 58.000338494,32.72293312,-117.1731698,-16,117.7,316.32,4.2951,254.02,-0.3,0
03 06 98,09 59 59.000351766,32.72296479,-117.1732265,-17,119.5,314.48,4.2929,253.98,-0.3,0
03 06 98,10 00 00.000365041,32.72299506,-117.1732815,-17,119.4,314.55,4.2907,253.95,-0.3,0
03 06 98,10 00 01.000378324,32.72301312,-117.1733359,-16,115,318.92,4.2883,253.92,-0.3,0
03 06 98,10 00 02.000391603,32.72303034,-117.1733904,-16,113.7,320.2,4.286,253.9,-0.3,0
03 06 98,10 00 03.000404874,32.72306006,-117.173449,-16,116.7,317.17,4.2836,253.87,-0.3,0
03 06 98,10 00 04.000418155,32.72309368,-117.1735076,-17,118.3,315.53,4.2814,253.83,-0.3,0
03 06 98,10 00 05.000431434,32.72312173,-117.1735646,-18,117.7,316.1,4.2791,253.8,-0.3,0
03 06 98,10 00 06.000444718,32.72314784,-117.1736201,-18,117.7,316.07,4.2768,253.77,-0.3,0
03 06 98,10 00 07.000457998,32.72316506,-117.1736712,-17,114.2,319.54,4.2746,253.74,-0.3,0
03 06 98,10 00 08.000471274,32.72318701,-117.173724,-16,115.3,318.42,4.2724,253.72,-0.3,0
03 06 98,10 00 09.000484555,32.72320729,-117.1737771,-15,113.9,319.79,4.2702,253.69,-0.3,0
03 06 98,10 00 10.000497838,32.72323284,-117.1738307,-14,115.7,317.96,4.268,253.66,-0.3,0
03 06 98,10 00 11.000511118,32.72326145,-117.1738834,-16,117.5,316.13,4.266,253.63,-0.3,0
03 06 98,10 00 12.000524406,32.72327895,-117.173934,-15,113.7,319.91,4.2638,253.61,-0.3,0
03 06 98,10 00 13.000537688,32.72329868,-117.1739862,-14,114,319.58,4.2616,253.58,-0.3,0
03 06 98,10 00 14.000550969,32.72333006,-117.1740423,-15,117.7,315.84,4.2594,253.54,-0.3,0
03 06 98,10 00 15.000564245,32.72335951,-117.1740973,-16,117.9,315.61,4.2573,253.51,-0.3,0
03 06 98,10 00 16.000577526,32.72338673,-117.1741526,-15,118.1,315.38,4.2551,253.48,-0.3,0
03 06 98,10 00 17.000590805,32.72341368,-117.1742084,-15,117.7,315.75,4.2528,253.45,-0.3,0
03 06 98,10 00 18.000604080,32.72343895,-117.1742634,-15,117.7,315.72,4.2506,253.42,-0.3,0
03 06 98,10 00 19.000617360,32.72347173,-117.1743209,-13,120,313.38,4.2484,253.38,-0.3,0
03 06 98,10 00 20.000630642,32.72350451,-117.174379,-14,120.4,312.94,4.2461,253.34,-0.3,0
03 06 98,10 00 21.000643922,32.72353645,-117.1744362,-15,121.1,312.21,4.2439,253.31,-0.3,0
03 06 98,10 00 22.000657203,32.72356173,-117.1744893,-15,119.6,313.68,4.2418,253.28,-0.3,0
03 06 98,10 00 23.000670490,32.72358479,-117.1745434,-14,118.1,315.15,4.2396,253.25,-0.3,0
03 06 98,10 00 24.000683771,32.7236159,-117.1745968,-13,120.9,312.32,4.2375,253.22,-0.3,0
03 06 98,10 00 25.000697054,32.72364256,-117.1746482,-13,119.6,313.58,4.2355,253.18,-0.31,0
03 06 98,10 00 26.000710338,32.72367062,-117.1747001,-12,120.8,312.35,4.2335,253.15,-0.31,0
03 06 98,10 00 27.000723612,32.72369118,-117.1747493,-11,117.5,315.63,4.2315,253.13,-0.31,0
03 06 98,10 00 28.000736894,32.72372284,-117.1748015,-13,121.9,311.19,4.2295,253.09,-0.31,0
03 06 98,10 00 29.000750178,32.72375118,-117.1748568,-9,119.6,313.46,4.2273,253.06,-0.31,0
03 06 98,10 00 30.000763467,32.72377201,-117.1749096,-5,117.8,315.23,4.2251,253.03,-0.31,0
03 06 98,10 00 31.000776752,32.72379395,-117.1749607,-5,117.3,315.7,4.223,253,-0.31,0
03 06 98,10 00 32.000790034,32.72382145,-117.175014,-6,118.8,314.17,4.221,252.97,-0.31,0
03 06 98,10 00 33.000803314,32.72384562,-117.1750659,-6,117.4,315.54,4.2189,252.94,-0.31,0
03 06 98,10 00 34.000816593,32.72387062,-117.1751204,-7,117.9,315.01,4.2167,252.91,-0.31,0
03 06 98,10 00 35.000829873,32.72389618,-117.175179,-5,116.9,315.98,4.2143,252.88,-0.31,0
03 06 98,10 00 36.000843154,32.72392562,-117.1752379,-5,118.4,314.45,4.212,252.85,-0.31,0
03 06 98,10 00 37.000856429,32.72395479,-117.1752951,-4,118.7,314.11,4.2097,252.81,-0.31,0
03 06 98,10 00 38.000869703,32.72398784,-117.1753548,-2,120.2,312.57,4.2075,252.77,-0.31,0
03 06 98,10 00 39.000882982,32.72401951,-117.1754132,-2,120.3,312.44,4.2052,252.74,-0.31,0
03 06 98,10 00 40.000896261,32.72404562,-117.1754682,-2,119.3,313.41,4.203,252.71,-0.31,0
03 06 98,10 00 41.000909539,32.72407534,-117.1755196,-1,121.4,311.27,4.2011,252.67,-0.31,0
03 06 98,10 00 42.000922817,32.72410145,-117.1755704,-1,120.2,312.44,4.1991,252.64,-0.31,0
03 06 98,10 00 43.000936097,32.72413701,-117.1756251,-3,123.7,308.9,4.1971,252.6,-0.31,0
03 06 98,10 00 44.000949378,32.72416284,-117.1756759,-3,120.9,311.67,4.1951,252.57,-0.31,0
03 06 98,10 00 45.000962661,32.72418479,-117.1757215,-6,120.7,311.84,4.1933,252.54,-0.31,0
03 06 98,10 00 46.000975940,32.72420229,-117.1757679,-4,117.6,314.92,4.1914,252.52,-0.31,0
03 06 98,10 00 47.000989223,32.72422229,-117.1758187,-2,116.9,315.6,4.1893,252.5,-0.31,0
03 06 98,10 00 48.000002510,32.72425062,-117.1758743,-2,118.7,313.76,4.1871,252.46,-0.31,0
03 06 98,10 00 49.000015776,32.72428145,-117.1759307,-5,119.9,312.53,4.185,252.43,-0.31,0
