32.77142868	-117.2543576	87	264.8	95.48	4.1046	180.28	-0.31
32.77142812	-117.2543004	84	266.5	93.82	4.1046	180.32	-0.31
32.77142618	-117.2542434	85	266.8	93.56	4.1045	180.36	-0.31
32.77142284	-117.2541807	88	268.8	91.61	4.1043	180.41	-0.31
32.77142256	-117.2541184	92	267.1	93.35	4.1043	180.45	-0.31
32.77142479	-117.2540548	91	266.6	93.9	4.1044	180.5	-0.31
32.77142562	-117.2539934	91	266.7	93.84	4.1045	180.54	-0.31
32.77142506	-117.2539334	91	267	93.58	4.1045	180.58	-0.31
32.77142534	-117.2538765	90	266.8	93.82	4.1046	180.62	-0.31
32.77142784	-117.2538221	91	265.6	95.06	4.1047	180.66	-0.31
32.77143229	-117.2537571	90	264.8	95.91	4.105	180.71	-0.31
32.77143979	-117.2536923	88	262.7	98.05	4.1055	180.75	-0.31
32.77144423	-117.2536376	90	262.5	98.29	4.1058	180.79	-0.31
32.77144868	-117.2535762	87	262.7	98.14	4.1062	180.84	-0.31
32.77143756	-117.2535279	85	270.3	90.57	4.1055	180.87	-0.31
32.77143284	-117.2534743	86	268.5	92.41	4.1053	180.91	-0.31
32.77143673	-117.2534146	81	266.2	94.75	4.1056	180.95	-0.31
32.77144034	-117.2533512	78	265.7	95.3	4.1058	181	-0.31
32.77144423	-117.2532798	84	265.1	95.95	4.1061	181.05	-0.31
32.7714484	-117.2532226	89	264.1	96.99	4.1064	181.09	-0.31
32.77145062	-117.2531593	87	265.1	96.03	4.1066	181.13	-0.31
32.7714534	-117.2531037	83	264	97.17	4.1069	181.17	-0.31
32.77145756	-117.2530476	82	263.6	97.61	4.1072	181.21	-0.31
32.77145701	-117.2529818	76	265.7	95.56	4.1072	181.26	-0.31
32.77146034	-117.2529193	70	264.1	97.2	4.1075	181.3	-0.31
32.77146562	-117.2528648	75	262.9	98.44	4.1079	181.34	-0.31
32.77146812	-117.2528057	75	264.2	97.18	4.1081	181.38	-0.31
32.77147395	-117.2527443	69	262.2	99.23	4.1085	181.43	-0.31
32.77147506	-117.2526907	74	264.3	97.16	4.1086	181.46	-0.31
32.77147506	-117.2526384	78	264.4	97.1	4.1087	181.5	-0.31
32.77147951	-117.2525715	73	263.5	98.05	4.1091	181.55	-0.31
32.77147868	-117.2525184	73	265.9	95.69	4.1091	181.59	-0.31
32.77147701	-117.2524712	78	265.5	96.12	4.1091	181.62	-0.31
32.77147979	-117.252409	71	265.2	96.46	4.1093	181.66	-0.31
32.77148256	-117.2523534	67	264.5	97.2	4.1096	181.7	-0.31
32.7714834	-117.2523023	69	265.1	96.64	4.1097	181.74	-0.31
32.77148506	-117.2522432	66	264.9	96.88	4.1099	181.78	-0.31
32.7714834	-117.2521865	61	266.7	95.12	4.1099	181.82	-0.31
32.7714834	-117.2521321	62	266.1	95.76	4.11	181.86	-0.31
32.7714884	-117.2520751	63	264.4	97.5	4.1103	181.9	-0.31
32.77149395	-117.2520212	60	263.1	98.84	4.1108	181.94	-0.31
32.77149951	-117.2519746	63	261.4	100.57	4.1112	181.97	-0.31
32.77150201	-117.2519168	62	263.5	98.51	4.1114	182.01	-0.31
32.77150229	-117.2518618	56	264.2	97.85	4.1116	182.05	-0.31
32.7715059	-117.2518112	56	263.5	98.59	4.1119	182.09	-0.31
32.77150923	-117.2517509	58	263.7	98.43	4.1122	182.13	-0.31
32.77151256	-117.2516954	56	263.1	99.07	4.1125	182.17	-0.31
32.77151701	-117.2516407	58	262.4	99.81	4.1129	182.21	-0.31
32.77151923	-117.2515807	63	263.9	98.35	4.1131	182.25	-0.31
32.77152173	-117.2515248	57	263.7	98.59	4.1134	182.29	-0.31
32.77152534	-117.2514682	53	263.1	99.23	4.1137	182.33	-0.31
32.7715284	-117.2514087	56	263.8	98.57	4.114	182.37	-0.31
32.77153229	-117.2513487	55	263.3	99.11	4.1144	182.41	-0.31
32.77153451	-117.2512898	55	264	98.46	4.1146	182.46	-0.31
32.77153868	-117.2512307	59	263.2	99.3	4.115	182.5	-0.31
32.77154423	-117.2511687	66	262.4	100.14	4.1155	182.54	-0.31
32.77154618	-117.251109	66	264.4	98.18	4.1157	182.58	-0.31
32.77154201	-117.2510484	69	267.1	95.53	4.1156	182.63	-0.31
32.77154229	-117.2509904	67	266	96.67	4.1158	182.67	-0.31
32.77154173	-117.2509321	70	267.5	95.21	4.1159	182.71	-0.31
32.77154034	-117.2508698	76	267.6	95.15	4.1159	182.75	-0.31
32.77154006	-117.2508082	78	267.5	95.3	4.1161	182.8	-0.31
32.77154312	-117.2507482	82	266.3	96.54	4.1164	182.84	-0.31
32.77155006	-117.2506871	82	263.5	99.38	4.117	182.88	-0.31
32.77155534	-117.2506243	83	263.5	99.43	4.1174	182.93	-0.31
32.77155673	-117.2505659	80	264.3	98.67	4.1177	182.97	-0.31
32.7715559	-117.2505034	81	265.9	97.11	4.1178	183.01	-0.31
32.77156034	-117.2504382	89	264.1	98.96	4.1182	183.06	-0.31
32.77156256	-117.2503801	92	265.1	98	4.1185	183.1	-0.31
32.77157256	-117.2502587	119	263.5	99.68	4.1195	183.18	-0.31
32.77158256	-117.2501607	138	263	100.25	4.1203	183.25	-0.31
32.77158451	-117.2501234	131	263.1	100.18	4.1206	183.28	-0.31
32.77158312	-117.2500707	119	265	98.32	4.1206	183.32	-0.31
32.77158201	-117.2500184	111	265.9	97.45	4.1207	183.35	-0.31
32.77158368	-117.249964	115	265.4	97.99	4.121	183.39	-0.31
32.77158868	-117.2499059	115	264.3	99.13	4.1214	183.43	-0.31
32.77159368	-117.2498373	116	264	99.48	4.122	183.48	-0.31
32.7715959	-117.2497759	117	265	98.52	4.1223	183.52	-0.31
32.77159618	-117.2497107	112	266	97.57	4.1225	183.57	-0.31
32.7715984	-117.2496598	110	264.8	98.8	4.1228	183.6	-0.31
32.77159284	-117.2496115	112	269.4	94.24	4.1226	183.64	-0.31
32.77159034	-117.2495529	113	268.4	95.28	4.1227	183.68	-0.31
32.77159951	-117.2494993	106	263.6	100.12	4.1234	183.72	-0.31
32.77160729	-117.2494412	105	263.2	100.56	4.124	183.76	-0.31
32.77161006	-117.2493768	116	264.4	99.4	4.1244	183.8	-0.31
32.77161062	-117.2493179	124	265.3	98.54	4.1246	183.84	-0.31
32.77161562	-117.2492601	122	263.8	100.09	4.1251	183.89	-0.31
32.77161618	-117.249199	121	265.9	98.03	4.1254	183.93	-0.31
32.77161618	-117.2491371	120	266.1	97.87	4.1256	183.97	-0.31
32.77161812	-117.2490704	122	266.1	97.92	4.1259	184.02	-0.31
32.77162201	-117.2490073	118	265.6	98.46	4.1264	184.06	-0.31
32.77162562	-117.2489479	117	265.1	99	4.1268	184.1	-0.31
32.77162979	-117.2488871	115	265.1	99.05	4.1273	184.15	-0.31
32.77163034	-117.2488262	113	266.5	97.69	4.1276	184.19	-0.31
32.77163062	-117.2487696	114	266.6	97.63	4.1278	184.23	-0.31
32.77163423	-117.2487076	117	265.4	98.87	4.1282	184.27	-0.31
32.7716359	-117.2486507	109	266.3	98.01	4.1285	184.31	-0.31
32.77163729	-117.2485946	108	266.4	97.95	4.1288	184.35	-0.31
32.77163951	-117.248539	111	265.9	98.49	4.1292	184.39	-0.31
32.77164145	-117.2484798	111	266.3	98.13	4.1295	184.43	-0.31
32.77164534	-117.2484123	108	265.6	98.88	4.13	184.48	-0.31
32.77165118	-117.2483476	107	264.5	100.03	4.1306	184.53	-0.31
32.77165645	-117.2482901	107	264.4	100.17	4.1312	184.57	-0.31
32.77165729	-117.248224	106	266	98.61	4.1315	184.61	-0.31
32.77165923	-117.2481657	101	265.7	98.95	4.1319	184.65	-0.31
32.77166312	-117.2481143	104	265.2	99.49	4.1323	184.69	-0.31
32.77166506	-117.2480512	100	265.9	98.83	4.1327	184.73	-0.31
32.77166645	-117.2479929	95	266.4	98.37	4.133	184.77	-0.31
32.77167229	-117.2479421	103	264.3	100.51	4.1336	184.81	-0.31
